Unnamed: 0,id_cliente,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,sexo_F,sexo_M,tipo_renda_Assalariado,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Primário,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Casado,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Aluguel,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental,posse_de_veiculo_False,posse_de_veiculo_True,posse_de_imovel_False,posse_de_imovel_True,ano,mes,dia
1816,9744,0,34,10.123287671232877,2.0,1663.5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1817,15363,0,41,1.704109589041096,2.0,366.33,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1818,4689,2,43,15.449315068493153,4.0,22036.56,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1819,2801,0,52,10.47945205479452,1.0,4085.27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1820,2750,0,43,8.312328767123287,2.0,1878.91,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1821,1437,0,32,4.101369863013699,1.0,3068.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2015,2,1
1822,9929,0,50,2.1726027397260275,2.0,2050.73,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1823,4085,0,46,2.797260273972603,2.0,1728.59,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1824,4415,0,47,6.4301369863013695,2.0,2152.52,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1826,4264,0,60,41.2,1.0,7077.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1827,770,0,46,18.12054794520548,1.0,5595.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1828,6481,1,44,2.7479452054794518,3.0,3620.18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1829,6004,0,50,29.572602739726022,2.0,16588.65,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1830,9236,0,46,1.8438356164383565,1.0,1368.95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2015,2,1
1831,4464,0,40,12.849315068493151,2.0,6751.68,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,2,1
1832,10000,2,53,30.12054794520548,4.0,3995.04,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1833,13012,0,30,3.175342465753425,2.0,1296.46,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1834,10448,0,35,6.216438356164384,1.0,724.85,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,2,1
1835,3171,0,29,10.142465753424656,2.0,2166.72,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,2,1
1836,11194,0,55,18.775342465753425,2.0,17797.8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1837,9395,0,50,3.1780821917808217,2.0,593.13,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1839,9141,0,56,4.7835616438356166,1.0,2579.66,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1840,8608,0,27,8.361643835616439,1.0,3398.81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2015,2,1
1841,6091,1,39,7.835616438356165,3.0,4881.12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2015,2,1
1842,16531,0,48,27.008219178082197,2.0,6350.93,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2015,2,1
1843,8567,0,46,0.96986301369863,2.0,2123.07,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2015,2,1
1844,2178,0,63,0.4219178082191781,1.0,7823.75,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1845,1015,0,32,8.936986301369863,2.0,6604.92,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1846,14985,0,56,6.353424657534248,2.0,13817.67,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1849,4049,2,30,9.802739726027395,4.0,6364.65,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1850,3929,1,35,2.350684931506849,3.0,1077.86,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1851,13895,0,64,1.2849315068493148,2.0,1129.29,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1852,14762,1,32,1.9616438356164383,3.0,2758.02,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,2,1
1853,1405,0,26,3.6821917808219182,2.0,6804.58,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1854,4757,2,31,0.3534246575342465,4.0,3146.3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1855,15989,0,46,5.7972602739726025,2.0,1900.52,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1857,3506,1,50,20.28493150684932,2.0,3993.09,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1858,15481,0,33,8.961643835616439,2.0,8272.67,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1860,6781,1,31,1.7945205479452055,3.0,2375.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,2,1
1862,9227,0,42,8.767123287671232,2.0,4895.13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1864,11462,0,48,0.9287671232876712,1.0,3935.71,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1866,3439,1,36,13.446575342465753,3.0,10712.52,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1867,3784,0,44,12.189041095890412,2.0,2518.65,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1868,13514,1,44,5.5178082191780815,3.0,7799.99,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1869,16620,0,49,2.8465753424657536,2.0,3752.02,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1871,2963,2,36,2.7178082191780817,4.0,2995.03,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1872,6395,1,34,1.0767123287671232,3.0,1375.7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1874,16120,1,51,16.386301369863013,2.0,3824.79,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1875,8769,0,46,0.2794520547945205,1.0,3678.38,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1876,9763,0,54,13.624657534246571,2.0,962.66,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1877,9928,0,41,19.438356164383567,2.0,9890.32,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1878,8246,1,59,11.895890410958906,3.0,12211.6,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1879,665,1,24,1.356164383561644,3.0,4421.7,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1880,8507,1,35,2.5506849315068494,3.0,2267.66,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1881,12154,2,38,6.024657534246575,4.0,5028.98,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1882,14900,0,27,3.2164383561643834,2.0,1853.55,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1883,4436,0,52,1.1753424657534246,2.0,3535.48,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1884,15027,2,33,0.8465753424657534,4.0,4526.55,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1885,3395,2,28,8.326027397260274,4.0,7947.78,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1887,13906,0,39,5.706849315068491,1.0,4834.43,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1888,4220,0,63,5.846575342465752,1.0,2647.79,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,2,1
1889,11633,2,33,5.991780821917808,4.0,16287.7,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1890,13378,0,42,1.7671232876712328,2.0,4076.1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1892,16378,0,39,8.052054794520547,1.0,4238.73,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1893,14551,0,44,8.219178082191782,2.0,4748.68,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1895,11545,3,45,1.1287671232876713,5.0,2370.01,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1896,6362,0,31,1.4109589041095891,2.0,2193.68,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1897,6241,0,39,0.8273972602739726,1.0,3284.97,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1898,5239,0,48,10.26849315068493,1.0,11819.72,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1899,404,0,56,10.610958904109587,2.0,9225.53,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1900,6317,1,35,0.410958904109589,3.0,1539.01,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1901,1273,1,56,22.01643835616439,2.0,4855.81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1903,4770,1,30,1.7671232876712328,3.0,2889.35,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1904,4218,0,54,17.60821917808219,2.0,3595.22,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1905,8938,1,43,9.115068493150686,2.0,6807.2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1906,2105,0,54,3.0904109589041098,2.0,1106.78,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1907,10625,0,28,2.010958904109589,2.0,3029.02,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1908,13822,0,31,5.117808219178082,1.0,5652.91,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1909,11624,0,29,4.410958904109589,2.0,3349.37,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1910,3676,0,32,1.6328767123287669,2.0,3066.44,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1911,3882,0,44,8.523287671232877,2.0,7804.36,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,2,1
1912,1137,0,34,1.2493150684931509,2.0,4650.91,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1913,8642,0,60,29.04109589041096,1.0,6734.23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1915,5020,0,48,23.23013698630137,2.0,7914.41,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1916,15149,2,34,8.747945205479452,4.0,2697.38,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1917,13094,1,37,9.26027397260274,3.0,2987.95,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1918,439,0,46,6.860273972602741,1.0,9692.09,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1919,11768,0,29,4.095890410958904,2.0,12774.5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1920,2468,0,52,16.545205479452054,2.0,9267.26,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2015,2,1
1921,11039,0,48,6.520547945205481,1.0,2718.99,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1922,5968,1,33,0.3835616438356164,3.0,765.74,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1926,10753,0,24,0.4328767123287671,1.0,3778.92,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1927,14203,1,30,0.3698630136986301,3.0,1743.09,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1928,9803,0,42,2.4273972602739726,2.0,2180.74,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1929,5108,0,49,6.468493150684933,2.0,5567.68,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1930,8800,0,48,4.884931506849315,1.0,3260.29,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,2,1
1931,2774,0,43,17.819178082191783,2.0,5927.92,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1932,10785,0,41,14.189041095890412,2.0,8549.81,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1933,4289,0,39,6.594520547945206,2.0,454.35,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1934,681,0,43,13.865753424657536,2.0,6047.38,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1935,1311,0,48,5.419178082191781,1.0,1169.8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1936,1744,0,36,0.6438356164383562,1.0,3553.4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,2,1
1938,489,1,46,18.035616438356165,2.0,29825.62,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1939,9431,0,40,7.769863013698631,2.0,1008.64,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1940,16097,0,60,4.126027397260274,2.0,1613.12,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1941,2845,0,33,0.9753424657534246,2.0,3672.8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1942,5645,0,48,30.306849315068487,2.0,7852.44,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1943,4880,1,42,3.635616438356165,3.0,49638.4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1944,11384,0,47,8.438356164383563,2.0,1799.63,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1946,10082,1,41,4.131506849315069,3.0,9372.32,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1947,1964,0,42,3.2575342465753425,2.0,716.18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1948,13285,0,37,0.2602739726027397,1.0,1264.53,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1949,11027,2,33,4.6876712328767125,4.0,8922.1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,2,1
1950,5051,2,37,10.63835616438356,4.0,13653.74,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1951,2535,2,33,0.5342465753424658,4.0,3595.33,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,2,1
1952,7229,0,29,8.134246575342466,1.0,4137.41,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1953,10833,0,44,12.441095890410958,2.0,8994.81,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1954,5305,0,48,5.5178082191780815,2.0,6145.12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1955,14448,0,28,6.2027397260273975,2.0,727.78,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1957,11779,0,27,5.578082191780823,2.0,3158.43,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1958,3916,0,37,9.605479452054793,2.0,16842.2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1959,16624,0,39,7.120547945205479,2.0,4096.44,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2015,2,1
1960,8406,0,48,13.895890410958906,2.0,3728.67,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1961,15727,0,61,7.3561643835616435,2.0,2483.72,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1962,5880,0,56,5.967123287671233,2.0,6614.93,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1963,11543,3,45,1.1287671232876713,5.0,7980.24,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1969,10289,0,54,0.547945205479452,2.0,3830.08,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1970,16098,0,60,4.126027397260274,2.0,1550.53,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1971,4562,1,41,5.758904109589041,3.0,8337.69,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1972,1045,1,41,9.01917808219178,3.0,3002.13,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1974,11656,2,47,2.3232876712328765,4.0,1276.14,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1976,7829,0,54,4.723287671232876,2.0,1501.9,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1977,10084,0,57,0.7150684931506849,1.0,3549.67,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1978,10822,2,39,19.36438356164384,4.0,7148.91,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1979,7787,0,52,6.002739726027397,2.0,1884.18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1980,8030,1,48,7.810958904109589,3.0,17654.89,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1981,2003,0,29,0.2547945205479452,2.0,5195.3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,2,1
1982,13784,1,50,14.123287671232877,3.0,15919.06,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1983,13574,0,31,7.520547945205481,2.0,2768.1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1984,3840,0,59,18.27671232876712,2.0,51104.17,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1985,1355,0,48,27.61369863013699,1.0,22501.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1986,15622,0,50,5.958904109589041,2.0,5507.47,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1988,11087,0,49,1.9260273972602744,1.0,4874.62,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1989,5144,0,39,0.3808219178082192,2.0,3236.39,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,2,1
1990,10522,0,28,6.679452054794519,1.0,6861.55,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
1992,16572,0,28,6.183561643835616,2.0,3294.15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1993,9370,1,38,17.775342465753425,3.0,10488.36,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1995,11313,0,29,0.6821917808219178,1.0,1839.74,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,2,1
1996,9306,3,39,9.684931506849315,5.0,1332.1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,2,1
1997,4405,0,47,2.6794520547945204,2.0,5376.67,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2015,2,1
1998,11773,1,36,4.578082191780823,3.0,2153.8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,2,1
1999,13092,0,46,12.6,2.0,3310.37,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,2,1
2001,1774,0,48,15.402739726027391,2.0,1623.84,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,3,1
2002,251,0,37,2.6904109589041094,2.0,3844.54,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,3,1
